character,gender,id,name
Penelope,0,1712330,Susan Bugg
Lorry,2,126500,Prateik Babbar
Young Elise Rainier,1,1153842,Lindsay Seim
Mother of Parker Crane,1,154839,Danielle Bisutti
Young Parker Crane,2,1223444,Tyler Griffin
Natalie,0,181329,Priscilla Garita
Neighbor Jessica,1,568240,Brooke Peoples
Allison,0,1608562,Dannay Rodriguez
Coma Ward Nurse,0,1023732,Sienna Farall
Kali Lambert,0,1832087,Brynn Bowie
Kali Lambert,0,1832088,Madison Bowie
Ghoul (uncredited),0,1832089,Dylan Quigg
Bride (uncredited),0,145556,Kimberly Ables Jindra
Laura,1,2685,Beverley Mitchell
SWAT Member Pete,0,76529,Kelly Jones
SWAT Member Joe,0,76530,Vincent Rother
Darcy,0,1413361,Maya Erskine
Jeremy,2,1120025,Mat Vairo
Extra Licoreria,0,1253678,Ryan Martin Dwyer
Himself,2,117259,Chris Raab
Himself,0,232999,Eric Esch
Emma,1,1659211,Andi Osho
Officier Gomez,1,1598936,Maria Russell
Officer Brian Andrews,2,204548,Rolando Boyce
Esther,1,1302131,Lotta Losten
Young Rebecca,1,1493969,Amiah Miller
Young Diana,1,1185732,Ava Cantrell
Nurse,1,1525065,Elizabeth Pan
Katie,1,90596,Katie Featherston
Kristi Rey,1,118243,Sprague Grayden
Julie,1,176748,Lauren Bittner
Young Katie,1,995457,Chloe Csengery
Young Kristi,1,995458,Jessica Tyler Brown
Creepy Lady,0,995459,Marilyn Alex
Randy Rosen,0,206112,Dustin Ingram
Kid,0,155037,Jessica Berger
Grandma Lois,1,171401,Hallie Foote
Elaine Morris,1,1173984,Olivia Cooke
Sarah Morris,1,973091,Ana Coto
Trevor,2,221115,Daren Kagasoff
Debbie,1,444211,Shelley Hennig
Young Laine,0,1697013,Afra Sophia Tully
Young Sarah,0,1697014,Izzie  Galanti
Young Debbie,0,1697015,Claire Beale
Doris Zander,0,1697016,Sierra Huermann
Nona,1,1098706,Vivis Colombetti
Young Doris,0,1539579,Sunny May Allison
Mrs. Galardi,1,15905,Robyn Lively
Grief Counselor,1,583456,Morgan Peter Brown
Internet Expert,2,938105,Ken Blackwell
Will Stanton,2,44816,Ira Heiden
Jennifer Caulfield,0,174848,Penelope Sudrow
Nurse #1,0,553736,Sally Piper
Nurse #2,1,553737,Rozlyn Sorrell
Marcie,0,553738,Stacey Alden
Neurosurgeon,0,553739,Mary Brown
Girl in Cemetery,0,553740,Melanie Doctors
Girl in Crowd,0,553741,Donna Durham
Maggie,1,1202611,Loreto Peralta
Johnny Bravo,2,38764,Hugo Stiglitz
Judeisy,0,932160,Arcelia Ramírez
Lupe,2,1044093,Agustín Bernal
Jackie,1,144275,Karla Souza
Abogado Julie,2,78006,Roger Cudney
Directora,1,140603,Jeannine Derbez
Valentín niño,0,1458151,Andrés Vázquez
Amante Brasileña,0,1458152,Leia Freitas
Amante dominicana,0,1458153,Ángela Moreno
Amante argentina,0,1458154,Gilda Gentile
Amante oriental,0,1458155,Nancy Taira
Sammy,0,1458158,Sammy Pérez
Agente migración,2,1383942,Gregg Lucas
Portero hotel L.A.,0,1458162,Migael Penix
Camarera,0,1058176,Alenka Ríos
Maggie bebé,0,1458167,Camila Gallegos
Maggie bebé,0,1458169,Matilda Gallegos
Aztecman,0,1458709,Danny Lopez
Hernán Cortés,0,1458710,Eduardo Gleason
Staff 'Aztecman',0,1087382,Javier De la Vega
Mr. Anders,0,1376390,Jake Koenig
Directora escuela,1,1262022,Margarita Wynne
Maestra Maggie,0,1276161,Melissa Temme
Niña bullying,0,1458737,Laura Krystine
Doctor,0,1250862,Francisco Avendaño
Mamá parque de diversiones,0,1423494,Pamela Reiter
Espantado en montaña rusa,0,1459186,Nicolás del Campo
Modelo casting #12,0,1459190,Michelle Marie Benoit
Modelo casting #13 Trasvesti,0,1459194,Alejandra Bogue
Melissa,0,1459197,Katia Kossiak
Mesero,0,1221701,Franklin Ruehl
Reneé,0,1246103,Alessandra Rosaldo
Actor en edificio,0,1459214,Roland Farmer
Staff edificio 1,0,1459215,J.B. Turner
Staff edificio 2,0,1459216,Jan Esparza
Mensajero,0,1459218,Sebastian Mitre
Abogado Valentín,0,1233729,Arap Bethke
Abuelita,0,1459233,Magda B. de Kneip
Asistente de Juez,0,1459234,Ivan Salazar
Agente FBI 1,0,1114254,Richie Mestre
Agente FBI 2,0,1303791,Rodrigo Massa
Lola la Trailera,1,1363268,Rosa Gloria Chagoyán
Ben,2,455033,Matt Shively
Wyatt,0,984724,Aiden Lovekamp
Robbie,2,1033547,Brady Allen
Sarah,0,1790409,Georgica Pettus
Tara,1,1485380,Alisha Boe
Derek,0,1424716,Brendon Eggertsen
Hunter,0,141382,William Juan Prieto
Debbie (uncredited),1,156785,Sara Mornell
Demetrius,2,30290,Victor Mature
Pontius Pilate,2,16420,Richard Boone
Abidor,2,5795,Leon Askin
Peter,0,12282,Michael Rennie
Justus,0,29313,Dean Jagger
Sen. Gallio,2,10925,Torin Thatcher
Miriam,1,106625,Betta St. John
Paulus,2,12351,Jeff Morrow
Emperor Tiberius,2,2925,Ernest Thesiger
Junia,0,72717,Dawn Addams
Spectator at Caligula's court,1,121323,Bess Flowers
Lucia,0,182231,Pamela Robinson
"Caleb, the wine merchant",0,2101,Percy Helton
Jonathan,2,952047,Nicolas Koster
"Marius, the physician",0,82748,Thomas Browne Henry
Julia,1,81188,Rosalind Ivan
Gracchus,2,3163,George E. Stone
Tiro,2,29285,Jay Novello
Bidder at slave auction,2,40623,Hayden Rorke
Marcipor (uncredited),0,126658,David Leonard
Col. Sharki,2,14955,Peter Arne
Gen. Wadafi,2,82549,Peter Jeffrey
Mac,2,95125,David Lodge
Pepe,2,14107,Graham Stark
The Fat Man,2,21609,Eric Pohlmann
Sgt. François Chevalier,2,47848,André Maranne
John Doe,2,68849,Shon Greenblatt
Tracy,1,68850,Lezlie Deane
Little Maggie / Katherine Krueger,0,553765,Cassandra Rachel Friel
Kelly,0,105708,David Dunard
Mrs. Burroughs,1,171005,Marilyn Rockafellow
Woman in Plane,1,165659,Virginia Peters
Loretta Krueger,0,166609,Lindsey Fields
Teen Freddy,0,42530,Tobe Sexton
Young Freddy,0,553766,Chason Schirmer
Spencer's Father,2,152286,Michael McNab
Springwood Teacher,2,98555,Matthew Faison
Officer #1,0,553767,Vic Watterson
Cop in Shelter,0,170132,Warren Barrington
Security Guard,0,553768,Mel Scott-Thomas
Angry Boy,0,553769,Jonathan Mazer
Various (uncredited),0,553770,Frank Catalano
Freddy (uncredited),0,553771,Joshua Weisel
Lawyer,0,6909,Stephan Jones
Bartender,0,6910,T. Robert Pigott
Justy,1,95749,Catherine Mangan
Ned Land,2,2090,Kirk Douglas
Conseil,2,2094,Peter Lorre
First Mate of the Nautilus,2,2096,Robert J. Wilke
Capt. Farragut,2,2097,Ted de Corsia
John Howard,2,2098,Carleton Young
Billy,0,2099,J. M. Kerrigan
Mate on 'Lincoln',2,2102,Ted Cooper
Blonde Girlfriend (uncredited),0,1239950,Gloria Pall
Sailor (uncredited),2,161766,Ron Nyman
Casey Moore (uncredited),2,111827,Fred Graham
Ticket Agent (uncredited),2,93628,Harry Harvey
Minister in San Francisco Steam Packet office (uncredited),2,2110,Harper Goff
Shipping Agent (uncredited),2,81284,Eddie Marr
Reporter from The Post (uncredited),2,1034935,Jack Gargan
Nautilus Seaman (uncredited),2,91218,John Daheim
Police Detective (uncredited),2,1120620,Jack Stoney
Jesse Arista,2,1746117,Andrew Jacobs
Ali,1,141374,Molly Ephraim
Santos,0,1282218,Crystal Santos
Mothershead,1,13325,Wendy Hiller
Merrick's Mother,1,3930,Phoebe Nicholls
Princess Alex,0,643171,Helen Ryan
Nora,1,47864,Lesley Dunlop
Fairground Bobby,2,1230584,Pat Gorman
Skeleton Man,0,912036,Orla Pederson
Patsy Smart,1,158278,Patsy Smart
Mrs. Anne Treves,0,159159,Hannah Gordon
Alderman,0,47545,Frederick Treves
Hodges,0,1238976,Richard Hunter
Messenger,0,109993,Robert Lewis Bush
Cabman,2,159057,Roy Evans
Cook,0,1515418,Joan Rhodes
Nurse Kathleen,0,1448418,Nula Conwell
Young Porter,2,109372,Tony London
1st Fighting Woman,0,133222,Bernadette Milnes
Tart,0,1225742,Carol Harrison
Broadneck,0,1231604,Hugh Manning
1st Committee Man,0,1243569,Dennis Burgess
Mrs. Kendal's Dresser,1,1532470,Fanny Carby
Lord Waddington,0,224018,Gerald Case
1st Whore,0,186025,Deirdre Costello
2nd Whore,1,227751,Pauline Quirke
Siamese Twin,0,1514728,Lesley Scoble
Japanese Bleeder,0,207310,Eiji Kusuhara
Screaming Mum,1,175977,Patricia Hodge
First Bobby,0,1524886,Tommy Wright
Second Bobby,0,1446669,Peter Davidson
King In Panto,2,1328618,John Rapley
Horse,0,1398385,Janie Kells
Merrick's Mother,0,186053,Lydia Lisle
Lyra Box Player #1 (uncredited),0,32477,Eric Bergren
Lyra Box Player #2 (uncredited),0,32478,Christopher De Vore
Man in the Bowler Hat in the Mob Chasing Merrick (uncredited),2,5602,David Lynch
Rodeo Girl,1,103290,Juliet Reeves
Lawyer,0,1337712,Sean T. Krishnan
Leonard's Wife,1,536,Jorja Fox
Blonde,1,542,Kimberly Campbell
Michael Dumont,2,98050,James Lafferty
Marisol Chavez,1,932076,Kate Siegel
Phone Store Clerk,1,551462,Katie Parker
Elias,2,23740,Trevor Fehrman
Milk Lady,0,280714,Grace Smith
Grandmother,1,481,Jean Heywood
Tony Elliot,2,479,Jamie Draven
Michael Caffrey,2,482,Stuart Wells
Geography Teacher,1,195254,Tracey Wilkinson
Debbie Wilkinson,0,483,Nicola Blackwell
Billy's mother,0,487,Janine Birkett
Gary Poulson,0,107381,Joe Renton
Mr. Tom Wilkinson,2,116991,Colin MacLachlan
Sheila Briggs,0,1041491,Charlie Hardwick
Vice-Principal,1,8228,Barbara Leigh-Hunt
Steph,0,1190917,Zoe Levin
Peter,0,1277365,River Alexander
Play,2,79321,Christopher Martin
Kid,2,79320,Christopher Reid
Stab,2,10863,Paul Anthony
Prof. Sinclair,2,14065,Georg Stanford Brown
Jim Craig,2,73489,Tom Burlinson
Henry Craig,0,75394,Terence Donovan
Mountain Man,2,91486,Tommy Dysart
Man in Street,0,91487,Bruce Kerr
Banjo Paterson,0,91488,David Bradshaw
Jessica Harrison,0,76181,Sigrid Thornton
Mrs. Bailey,0,91489,June Jago
Moss,0,91490,Kristopher Steele
Short Man,0,91491,Howard Eynon
Rosemary Hume,0,91492,Lorraine Bayly
Doug Funnie,2,171544,Thomas McHugh
Roger Klotz / Boomer / Larry / Mr. Chiminy,0,115502,Chris Phillips
Patti Mayonnaise,1,58521,Constance Shulman
Mrs. Dewey Sr.,1,28767,June Carter Cash
Latin Translator,1,154004,Renée Victor
Louis B. Mayer,2,79247,Howard Da Silva
Alfred Steele,0,171600,Harry Goz
Barbara Bennett,1,96283,Jocelyn Brando
Captain,2,274915,Joe Abdullah
Jimmy,2,129665,Gary Allen
Wedding Guest,0,1168422,Adrian Aron
Sadie,0,1723660,Francesca Papalia
River Byng,2,528334,Matthew Mindler
Tatiana,0,1723661,Lydia Haug
Velma,0,1723662,Kathy Fitzgerald
Chloe,1,140369,Alexia Rasmussen
Max,2,1626458,Lucas Near-Verbrugghe
Darren,0,1363197,Neal Lerner
Dave Albritton,2,1181358,Eli Goree
Sam Stoller,0,1362995,Giacomo Gianniotti
Eulace Peacock,2,1080969,Shamier Anderson
Ruth Solomon,1,1228356,Shanice Banton
Laurel Girl,0,1331005,Nina Lauren
Marty Glickman,0,1470335,Jeremy Ferdman
Hans Ertl,0,1137769,Bruno Bruni Jr.
Journalist,2,96173,Steffen Mennekes
Quincella Nickerson,0,1540234,Chantel Riley
Fan of Jesse Owens,0,1438433,Marc Primeau
Ralph Metcalfe,0,1540236,Dondre Octave
Reporter,0,142546,Ricky Watson
Elevator Boy,0,1540237,Milo Larratt
Frank Wykoff,0,1540238,Gaetan Normandin
German referee,0,1508655,Julien Boissaud
Local Girl,0,1481282,Andrea Carter
Doorman,0,1540239,Nikoma T. Beermann
Journalist,0,1540240,Francois Hugo Turgeon
German Police Officer (uncredited),0,1503710,Chris Theisinger
Ronnie,1,582888,Chrystale Wilson
Tricks,1,141603,Adele Givens
L'il Man,2,83101,Anthony Johnson
Papillon,0,78124,François Civil
Souxie,0,1319096,Marion Lambert
Zed,0,939100,Ali Marhyar
La Taupe,0,1357018,Cosme Castro
Reza,0,1178738,Hamid Djavadan
Gloomy Teenager,0,1139801,Théo Cholbi
Tour Guide,0,1175840,Emy Lévy
Scarlett's Father,2,28190,Roger Van Hool
Strange Young Woman,0,1357019,Olivia Csiky Trnka
Strange Old Woman,0,1357020,Hellyette Bess
Iranian Armed Guard,0,226025,Aryan Rahimian
Danny,0,1357021,Samuel Aouizerate
Female Curator,0,1357022,Kaya Blocksage
Tony,0,1374148,Brandon Gonzales
10-year-old Zoe,0,1374149,Cameron Mills
Brina,0,929826,Emayatzy Corinealdi
Balthazar Crayne,0,1374152,John Newberg
Handsome Man,0,1374153,Omer Mughal
Quentin Matthews,2,972671,William Levy
Girl on Playground,0,1374154,Mikayla Donlon
Poe Batiste,0,1236760,Jake Smollett
Gran Mere,0,1214157,Ethel Ayler
Henrietta,0,1699464,Afonda Colbert
Lynette,0,1699466,Lola Dalferes
Paige,0,1699469,Alverta Perkins Dunigan
Bus Driver,0,1699470,Oneal A. Isaac
Bartender,0,1699472,Julian Dalcour
Proprietor,0,119290,Allen Toussaint
Jenny,0,1285592,Erin Darke
Nursing Home Resident,1,1465495,Maxine Prescott
Convention Facilitator,1,151435,Rosa Arredondo
Masha (Three Sisters),0,1465496,Zillah Glory
Pinkberry Worker,0,1391352,Cat Lynch
Alice Howland's Mother,0,1391351,Eha Urbsalu
Baketamon,1,20124,Gene Tierney
Sinhue,2,26155,Edmund Purdom
Nefer,1,92930,Bella Darvi
Taia,1,7686,Judith Evelyn
Mekere,2,10924,Henry Daniell
Senmut,2,81180,Carl Benton Reid
Thoth,2,20099,Tommy Rettig
Queen Nefertiti,1,1382707,Anitra Stevens
Hittite Officer (uncredited),2,106102,Henry Corden
Egyptian Female,0,1747651,Mady Comfort
Student in School of Life,2,38238,Richard Allan
Princess,1,1747652,Sharon Jan Altman
Citizen,0,1671997,Rama Bai
Boy,0,1747653,Don Bender
Nubian Prince,2,976235,Don Blackman
Tavern Waitress,1,1747654,Geraldine Bogdonovich
Palace Soldier,0,1747655,Brad Brown
Soldier,0,1421080,George Bruggeman
Nubian Guard,0,1747656,George Chester
Kipa,1,89215,Angela Clarke
Patient,2,43836,Edmund Cobb
Libyan Guard,0,1135034,Karl 'Killer' Davis
Egyptian Dancer,1,96735,Carmen De Lavallade
Boy,0,1747657,Alvin Burke Deer
Soldier,2,1152705,James Dime
Princess,1,1747658,Dede Gainor
Boy,0,1747659,Aurello Galli
Man in Street (uncredited),2,97999,John George
Princess,1,16762,Mimi Gibson
Officer,2,83912,Michael Granger
Syrian at Nefer's,0,1747660,Yeghishe Harout
Citizen,2,1507184,Lars Hensen
Citizen,1,1747661,Kay Koury
High Priest,0,119486,Paul Kruger
Ship's Captain,2,4074,Ian MacDonald
Cadet,2,111488,Tyler MacDuff
Libyan Guard,0,1747678,Tiger Joe Marsh
Lady in Waiting,1,94991,Donna Martell
Priest,0,931194,George Melford
Officer,0,1155980,John Mooney
Nefer's Maid,1,1747680,Wilma Reid
Sinuhe - Age 10,0,1747681,Peter Reynolds
Servant,0,1462194,John Roy
Priest,0,106505,Lawrence Ryle
Egyptian Official,0,1024978,Paul Salata
Soldier,0,30515,Ray Spiker
Nefer's Maid,1,1747682,Saye Sumi
Nubian,0,1747686,Harry Thompson
Old Woman Near the House of Death,1,553634,Alice Tissot
Governess,1,133459,Joan Winfield
Irene,1,57905,Lindsay Wagner
Pam,0,70117,Hilary Thompson
Commissioner,2,112962,Walter Mathews
Sergeant,0,112963,E. Brian Dean
Rennie Wickham,1,64733,Jensen Daggett
Sean Robertson,0,1196615,Scott Reeves
Colleen Van Deusen,1,64734,Barbara Bingham
Wayne Webber,2,116573,Martin Cummins
Julius Gaw,2,543589,Vincent Craig Dupree
J.J. Jarrett,1,160111,Saffron Henderson
Tamara Mason,1,159614,Sharlene Martin
Jim Miller,0,64730,Todd Caldecott
Suzi Donaldson,1,64731,Tiffany Paulsen
Young Jason,0,61126,Tim Mirkovich
Admiral Robertson,2,151339,Warren Munson
Toula as child,0,54646,Christina Eleusiniotis
Toula Teenager,0,54647,Marita Zouravlioff
Suitor,0,1202716,Frank Falcone
Cotty,1,79504,Rachel Korine
Archie,0,224228,Gucci Mane
Forest,0,1194368,Ash Lendzion
ATL Twin,0,1635146,Sidney Sewell
ATL Twin,2,1635134,Thurman Sewell
Kara Strode,1,67838,Marianne Hagan
Debra Strode,1,15655,Kim Darby
John Strode,2,1234009,Bradford English
Tim Strode,2,139343,Keith Bogart
Beth,1,133456,Mariah O'Brien
Barry Simms,0,97719,Leo Geter
Jamie Lloyd,0,1474974,J.C. Brandy
Danny Strode,0,1109673,Devin Gardner
Mary,0,182515,Susan Swift
The Shape,2,69129,George P. Wilbur
Mrs. Blankenship,0,1762900,Janice Knickrehm
Ballerina,0,1762902,Raquelle Anderson
Nurse,0,1762904,Lee Ju Chew
Ana Morelos,0,17088,Ana López Mercado
Silvia Allende de Iturbide,1,224320,Diana Bracho
María Eugenia Calles de Huerta,1,7375,Verónica Langer
Cecilia Huerta,1,229615,María Aura
Diego 'Saba' Madero,0,947768,Andrés Almeida
Manuel Huerta,0,1733304,Nathan Grinberg
Nicole Bazaine,0,1733306,Giselle Audirac
Esteban Morelos,0,90265,Arturo Ríos
Enriqueta 'Queta' Allende,1,139590,Marta Aura
Alejandro 'Jano' Montes de Oca,0,1186821,Juan Carlos Remolina
Leodegaria 'Leo' Victoria,0,1473386,Liboria Rodríguez
Jesús 'Chuy' Carranza,2,105843,Silverio Palacios
Narrator (voice),2,1603,Daniel Giménez Cacho
Christian Carranza,0,1733307,Amaury Sérbulo
Lucero Carranza,0,1244075,Andrea López
John,0,11117,Steve Emerson
Mary,0,11116,Nicola Cunningham
Nelson,0,1445662,Arvind Doshi
Snakehips,0,1445663,Stuart Powell
Trisha Goddard,0,1215808,Trisha Goddard
Jeremy Thompson,0,1778224,Jeremy Thompson
Alexis,1,59217,Shanna Collins
Suzie Woods,1,82662,AnnaLynne McCord
Mikey,2,158354,Stephen J. Lang
Celie,0,155575,Oni Faida Lampley
Molly,0,977465,Eleese Lester
Chet,0,1249882,Eddie Robinson
Dr. Hoffman,0,15993,Michael Pataki
Kelly Meeker,1,69130,Kathleen Kinmont
Earl,2,9295,Gene Ross
Richard Carruthers,0,146337,Jeff Olson
Woman Attendant,1,1107162,Nancy Borgenicht
Bucky - Power Worker,0,1107079,Harlow Marks
Dr. Hoffman's Assistant,0,1762933,M.J. McDonnell
Wade,0,1762934,Richard Stay
Deputy Logan,0,200803,George Sullivan
Big Al,0,1195003,Michael Ruud
State Policeman,2,954790,Donré Sampson
Dead Penney's Gas Waitress,0,1762938,Kelly Lookinland
Young Michael Myers,0,1762939,Erik Preston
Muffy / Buffy St. John,0,79741,Deborah Foreman
Rob Ferris,2,70556,Ken Olandt
Nan Youngblood,1,55575,Leah Pinsent
Kit Graham,1,58710,Amy Steel
Harvey 'Hal' Edison,2,81624,Jay Baker
Clara,0,47744,Pat Barlow
Nikki Beshears,1,92820,Deborah Goodrich
Buck,2,92821,Mike Nomad
Barbara,1,75194,Kathryn Dowling
Mrs. Simmons,1,75195,Jessica James
Carol Heathrow,1,75196,Colette Blonigan
Diane,0,75197,Kelle Kipp
David Frazer,2,75198,Richard Pierson
Jane Chisholm,1,75199,Claudia Cron
First Stripper,0,75202,Pam Gail
Second Stripper,1,75203,Lauren Zaganas
Elyse,1,75204,Sharon Ziman
TV Director,2,75206,Frank Stoegerer
Audio Man,2,75208,Frank Hennessy
Newscaster,2,75209,Marvin Hunter
Announcer,2,75210,Steve Smith
Billy Howard's Father,0,75211,Lee Case
Eddie Simmons' Father,0,75212,Clement Fowler
Clothing Hustler,0,75213,Howard Silverman
George,0,75214,Ted Bafaloukos
Knocko,0,58816,Barney Cohen
Guy at Pool Hall,2,75215,Bruce Kluger
Soap Opera Man,0,33473,Bruce Elliott
Soap Opera Woman,0,75216,Carole Copeland
Rabbi,0,75217,Aryeh Cooperstock
Drunk at Wedding,0,75218,Brian Costantini
Woman at Wedding,0,75219,Lorraine D. Glick
Waitress,0,75220,Florence Moody
Waitress,0,75221,Mary Lou Vukov
Bagel's Friend,0,75222,Alan Kaplan
Bagel's Friend,0,75223,Donald Saiontz
Beautician,0,75225,Beverly Sheehan
Salon Woman,0,75226,Dusty Clare
Jackson,2,543349,Leon Isaac Kennedy
Sally McQuade,1,58799,Dana Kimmell
Jefe,2,940922,Jorge Cervera Jr.
Molly,1,19434,Sharon Farrell
Burnside,0,1862442,John Anderson
Gas Station Attendant,0,1862443,Robert Arenas
Colonel,0,1862444,Tommy Ballard
2nd Agent,0,1180621,Jeffrey Bannister
Intern,0,1862445,Anthony E. Caglia
Redneck #1,2,194401,Eli Cummins
Beggar,0,1862446,Jesus 'Chuy' De La O
Sgt. Garcia,0,1862447,Oscar Hidalgo
Punk,2,51572,Aaron Norris
Photographer #1,0,1862448,Deborah Shore
Nate's Girlfriend,1,91402,Ali Liebert
Laura Anderson,0,1400438,Kim Wylie
Ryan Anderson,0,1400439,Noah Wylie
John's Fiancée,0,188656,Erica Carroll
Lab Tech,2,1252128,Jan Bos
Paula Datzman-Mead,1,158784,Judith Jones
Heather,1,80988,Amy Redford
Mrs. Kim,0,1803311,Susie Yip
Young Rose,0,1803312,McKenna Hutton
Young Norah,0,1803313,Mason Frank
Concierge,0,76477,Nophand Boonyai
Hotel Guest #1,0,971590,Byron Gibson
Hotel Guest #2,0,1811925,Matthew Timothy Olynyk
Mother / Woman Next Door,1,120356,Stacy Chbosky
Travel Agent,0,1371560,Suphornaphat Annie Jenselius
Japanese Businessman,0,1126355,Hiroyuki Kobayashi
Samnang,2,1505455,Thanawut Ketsaro
Sandra (uncredited),0,1272796,Bonnie Zellerbach
Voice actor (uncredited),0,1371557,Mia Sun
Voice actor (uncredited),0,1371558,Dollar Tan
Actor / Host (uncredited),0,1809216,Ego Mikitas
Tal,0,1073795,Joshua Milrad
King Zed,0,558152,Rod Loomis
Young Dar's Father,2,96913,Ben Hammer
Sacco,2,66201,Ralph Strait
Witchwoman #1,1,174857,Janet DeMay
Witchwoman #2,1,165994,Christine Kellogg
Jun Leader,2,161285,Tony Epper
Zed's Wife,0,64371,Vanna Bonta
Sacco's Daughter,0,1073798,Kim Tabet
Solomon,2,14528,Yul Brynner
Sheba,1,19534,Gina Lollobrigida
Adonijah,2,3361,George Sanders
Abishag,1,117617,Marisa Pavan
Pharaoh,2,91617,David Farrar
Jesse,2,1350469,Andrew Bachelor
Kateesha,1,1365093,Jenny Zigriano
Joe Mills,2,1434820,Brad Schmidt
Carla,1,1515525,Angel Laketa Moore
Yuki,0,1224148,Elizabeth Ho
Julie Sawyer,1,21859,Maeve Quinlan
Catherine Barkley,0,47439,Helen Hayes
Lieutenant Frederic Henry,2,4068,Gary Cooper
Major Rinaldi,2,14563,Adolphe Menjou
Helen Ferguson,0,48960,Mary Philips
Priest,2,99347,Jack La Rue
Head Nurse,0,30159,Blanche Friderici
Miss Van Campen,1,81941,Mary Forbes
British Major,0,95757,Gilbert Emery
Giulio - Hospital Porter (uncredited),2,1016595,Agostino Borgato
Dana,0,1569966,Layla Jama
French Montana,0,1569967,French Montana
Kareem,0,1569968,Steven Daniel Brun
Timothy DeLaGhetto,0,1526157,Timothy DeLaGhetto
Kari / Young Kari (voice),1,174462,Lara Jill Miller
Young Tai / Tai (voice),0,1189931,Joshua Seth
,0,1189933,Doug Berholt
Computer Voice 1 / Poromon / Flamedramon / Raidramon / Magnamon (voice),2,571562,Steve Blum
Matt (voice),2,1213735,Michael Reisz
Young T.K. / Little Girl 1 / Party Girl 1 / Little Kokomon (voice),1,79051,Wendee Lee
Dean,2,64471,Chad Faust
Herself,1,120582,Valerie Bertinelli
Diane,0,17388,Louise Portal
Dominique,1,67906,Dominique Michel
Pierre,0,83180,Pierre Curzi
Sister Constance Lazure,1,38525,Johanne-Marie Tremblay
Ghislaine,1,83184,Mitsou Gélinas
Sylvaine,1,90676,Isabelle Blais
Nurse Suzanne,0,232740,Markita Boies
Nurse Carole,1,534894,Micheline Lanctôt
Duhamel,2,543221,Denis Bouchard
Second Lover,0,90678,Sylvie Drapeau
Maxime,0,557282,Dominic Darceuil
Olivier,0,1189604,Yves Desgagnés
Priest Raymond Leclerc,2,38528,Gilles Pelletier
Mme. Joncas-Pelletier,0,130928,Lise Roy
Security Guard,0,79617,Gaston Lepage
Alain Lussier,2,83182,Daniel Brière
Vincent,2,32890,Sébastien Huberdeau
Student,0,1192785,Rose-Maïté Erkoreka
Jérôme,0,583728,Sébastien Ricard
Cowboy,2,86616,Frédéric Gilles
Unionist (uncredited),2,38516,Denys Arcand
(uncredited),2,134671,David Gow
(uncredited),1,990378,Dawn Lambing
(uncredited),0,997683,Valérie Jeanneret
(uncredited),0,1662902,François Domerc
(uncredited),0,1297498,Julie Beauchemin
(uncredited),1,81468,Fanny Mallette
Friar Tuck,1,66786,Ronnie Barker
Teddy,1,41504,Alexis Thorpe
Hoot,0,937108,Frederick Flynn
Oat's Diner Waitress,1,61556,Elizabeth Barondes
Petrovitch,2,39065,Alan Badel
Jensen,2,81247,Philip Latham
Marko,0,113900,Petar Buntic
Teri,1,30366,Victoria Jackson
Philo,2,92684,Anthony Geary
Raul Hernandez,2,146798,Trinidad Silva
